Message,Id,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
The status record with AgentId 44f239bd-2d91-11e6-b889-005056866c02 has been updated.,4148,1,,4,2,0,-9.22337E+18,7268,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-ba0a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 44f239bd-2d91-11e6-b889-005056866c02, JobId = 08dfe76d-2e24-11e6-b889-005056866c02, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 5:24:59 AM, EndTime = 6/9/2016 5:25:10 AM",4144,1,,4,2,0,-9.22337E+18,7267,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-ba0a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 44f239bd-2d91-11e6-b889-005056866c02, JobId = 08dfe76d-2e24-11e6-b889-005056866c02, OperationType = Consistency, LCMVersion = , ConfigurationVersion = 2.0.0, ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 5:24:59 AM, EndTime = 6/9/2016 5:25:10 AM",4145,1,,4,2,0,-9.22337E+18,7266,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-ba0a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 44f239bd-2d91-11e6-b889-005056866c02 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7265,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-ba0a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='44F239BD-2D91-11E6-B889-005056866C02')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7264,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-ba0a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 44f239bd-2d91-11e6-b889-005056866c02 has been processed.,4151,1,,4,2,0,-9.22337E+18,7263,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-b90a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The status record with AgentId 44f239bd-2d91-11e6-b889-005056866c02 has been updated.,4148,1,,4,2,0,-9.22337E+18,7262,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-b90a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Writing status record to StatusReport table. AgentId = 44f239bd-2d91-11e6-b889-005056866c02, JobId = 08dfe76d-2e24-11e6-b889-005056866c02, OperationType = Consistency, LCMVersion = , ConfigurationVersion = , ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 5:24:59 AM, EndTime = 1/1/0001 12:00:00 AM",4144,1,,4,2,0,-9.22337E+18,7261,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-b90a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"StatusRecord payload from client. AgentId = 44f239bd-2d91-11e6-b889-005056866c02, JobId = 08dfe76d-2e24-11e6-b889-005056866c02, OperationType = Consistency, LCMVersion = , ConfigurationVersion = , ReportFormatVersion = 2.0, NodeName = , IPAddress = , StartTime = 6/9/2016 5:24:59 AM, EndTime = ",4145,1,,4,2,0,-9.22337E+18,7260,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-b90a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The Dsc agent with Agent Id 44f239bd-2d91-11e6-b889-005056866c02 is registered on this server.,4358,1,,4,2,0,-9.22337E+18,7259,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-b90a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
The client with raw URL /PSDSCPullServer.svc/Nodes(AgentId='44F239BD-2D91-11E6-B889-005056866C02')/SendReport specified ProtocolVersion = 2.0 in the Http Request header.,4370,1,,4,2,0,-9.22337E+18,7258,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer,2576fad6-e146-45ca-87fc-d7d34688a159,Microsoft-Windows-Powershell-DesiredStateConfiguration-PullServer/Operational,2336,9160,S-1-5-18,6/9/2016 5:25,c7e70699-c19f-0003-b90a-e7c79fc1d101,,microsoft-windows-powershell-desiredstateconfiguration-pullserver/operational,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Operation manager called in Pull Server,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
